brand,make,year,price,km,cm3
Opel,Corsa,2007,2300,84000,980
Ford,Fiesta,2008,2750,175000,1399
VW,Golf 4,2001,1450,199899,1578
Ford,Focus,2004,1550,209000,1800
Renault,Laguna,2002,1350,208000,1870
Fiat,500,2008,4300,234000,1242
Fiat,Stilo,2002,1000,280000,1900
Fiat,Grande Punto,2006,2400,160000,1898
Peugeot,107,2010,3000,125000,998
Peugeot,308,2015,8100,114400,1997
Peugeot,206,2009,2500,169518,1360
VW,Golf 6,2010,6699,218000,1598
Peugeot,307,2001,1350,183000,1600
VW,Passat,2007,4600,299000,1898
Opel,Corsa,2004,2400,193000,1252
Peugeot,206,2006,1700,171000,1100
Peugeot,206,2008,3250,80000,1400
Renault,Megane,2009,4500,164577,1461
Opel,Astra,2003,2399,227000,2000
Renault,Twingo,2003,1250,163000,1149
VW,Passat,2007,4800,217000,1968
Opel,Corsa,2011,4250,93620,1249
Fiat,Punto,2002,1350,276000,1700
Renault,Scenic,2005,2000,253575,1900
Fiat,Punto,2004,2350,181000,1242
Peugeot,207,2010,4350,206000,1560
Opel,Meriva,2003,2199,186750,1686
Renault,Laguna,2006,2100,241000,1870
VW,Golf 6,2009,6299,245851,1390
VW,Passat,2002,2200,222800,1469
VW,Golf 5,2005,3650,174700,1900
VW,Golf 5,2006,3900,300000,1896
Opel,Astra,2003,2250,190000,1600
Renault,Megane,2002,1600,193168,1870
Ford,Focus,2007,2800,213000,1560
Opel,Corsa,2009,2999,122400,1200
Peugeot,307,2008,2299,168400,1570
Citroen,C5,2004,1350,234256,1998
Citroen,C5,2005,2450,194000,1600
VW,Passat,1999,1750,275000,1900
Citroen,C5,2010,5300,259000,1600
Opel,Zafira,2004,1950,240000,1995
Opel,Vectra,2003,2200,213000,1995
Opel,Astra,2008,3550,175400,1700
Renault,Laguna,2004,1800,220000,1870
Fiat,Doblo,2008,4500,255128,1910
Opel,Astra,2007,2400,218000,1686
Citroen,C3,2011,4400,178646,1398
Opel,Corsa,2001,1350,250000,1389
Opel,Combo,1999,1200,293000,1687
Renault,Scenic,2004,1700,207000,1900
Citroen,C3,2011,4400,178646,1398
Renault,Megane,2003,1850,222000,1461
Fiat,Grande Punto,2006,2750,215000,1248
Opel,Astra,2005,2350,195000,1686
Peugeot,206,2002,1350,234000,1398
Peugeot,207,2006,3400,214136,1560
Fiat,Stilo,2002,1500,193250,1596
Peugeot,406,2000,1700,214000,1986
VW,Golf 5,2004,3800,225830,1600
Fiat,Doblo,2003,2400,260000,1910
Fiat,Bravo,2007,3190,191000,2000
Opel,Astra,2005,3200,151500,1364
VW,Golf 6,2010,6550,196645,1598
Opel,Corsa,2003,1300,273165,1198
Renault,Kangoo,2014,7300,154000,1461
Fiat,Stilo,2002,1500,270000,1910
Fiat,Grande Punto,2013,5200,180000,1248
Opel,Astra,2016,8200,105000,1598
Fiat,Ulysse,2001,1600,250000,1999
Peugeot,308,2013,3590,178000,1600
VW,Touran,2012,8300,123300,1598
Peugeot,207,2008,3300,186262,1560
VW,Passat,2007,4990,208800,2000
Citroen,C5,2010,4890,173560,1560
Renault,Kangoo,2013,5200,182000,1461
Opel,Corsa,2010,3400,199000,1248
Opel,Astra,2007,2000,206000,1600
Opel,Meriva,2003,1870,162000,1589
Opel,Insignia,2009,4900,265000,1996
Citroen,Xsara Picasso,2003,1600,255000,2000
Peugeot,208,2012,5490,155000,1560
Citroen,C3,2011,4500,240000,1560
Opel,Astra,2005,2050,275000,1900
Citroen,Jumper,2010,7000,250593,2200
Renault,Megane,2005,1880,213059,1870
Toyota,RAV4,2012,13200,110000,2231
Fiat,Doblo,2004,2450,248000,1242
Renault,Megane,2013,5200,188900,1461
Opel,Astra,2006,2500,176800,1598
Toyota,Yaris,2009,4500,174450,1329
Peugeot,308,2009,4500,132000,1598
Ford,Fusion,2006,2550,185780,1599
Opel,Astra,2006,2500,192000,1686
Toyota,RAV4,2005,4800,128000,1794
Renault,Modus,2005,2390,120000,1149
Honda,Civic,2015,9900,93400,1798
VW,Golf 7,2015,10400,134000,1598
VW,Polo,2003,1850,191000,1896
Renault,Clio,2006,2500,188350,1461
VW,Passat,2006,4500,186000,1968
Opel,Corsa,2015,6200,73800,1229
Honda,Civic,2008,8750,159478,1998
VW,Touran,2008,4850,253300,1896
Peugeot,407,2006,2000,268200,1560
VW,Golf 2,2007,1780,240000,1984
Opel,Zafira,2000,1600,250000,1800
Peugeot,207,2009,3299,197000,1397
Renault,Scenic,2017,11990,131250,1461
Ford,Tourneo,2003,2200,233000,1800
Citroen,C3,2005,2200,206000,1400
Renault,Megane,2004,1950,216000,1486
Citroen,Berlingo,2003,2250,163000,1390
Fiat,Grande Punto,2006,2399,165000,1910
Opel,Meriva,2005,1500,130000,1599
Opel,Agila,2008,2499,138500,1000
Citroen,Berlingo,2009,4499,182000,1560
Renault,Clio,2006,2499,167000,1200
Fiat,Grande Punto,2005,2300,192000,1200
Citroen,C4 Grand Picasso,2010,2800,190000,1560
Citroen,C4,2014,6390,151000,1560
Renault,Kadjar,2016,13950,160393,1560
VW,Touran,2004,3299,195000,1896
VW,Golf 2,2005,1590,276000,1984
VW,Golf 4,2001,1450,234000,1390
VW,Golf 4,2000,1950,225000,1896
Opel,Meriva,2004,2000,190000,1686
VW,Golf 5,2006,4200,237000,1896
Opel,Corsa,2001,1340,99000,997
Ford,Fusion,2004,2290,133000,1390
Honda,HR_V,2001,2350,234500,1599
Citroen,C1,2007,1799,135774,998
Ford,Fiesta,2006,1999,167000,1598
VW,Caddy,2005,1800,146121,1998
Opel,Meriva,2005,2000,194457,1686
Ford,Focus,2002,1799,225000,1798
Opel,Astra,2006,2150,186179,1910
Opel,Astra,2002,1550,300000,1968
Fiat,Stilo,2003,1450,168000,1595
Peugeot,308,2015,7650,181998,1560
Toyota,RAV4,2003,4450,161225,1995
Citroen,C4 Cactus,2015,9900,57350,1560
Opel,Astra,2007,2900,169000,1699
Fiat,Stilo,2002,1200,200000,1900
Ford,Ka,2001,1190,176000,1290
Fiat,Croma,2006,2099,173695,1910
Opel,Astra,2001,1650,256321,1700
Fiat,500L,2012,4290,210000,1368
VW,Polo,2003,2950,110500,1390
Toyota,Yaris,2011,4999,151151,998
VW,Bora,2001,1950,192000,1896
Fiat,Grande Punto,2007,2500,190000,1248
Renault,Espace,2003,2500,151500,1998
Fiat,Punto,2011,2750,65933,1242
VW,Golf 7,2014,15999,114000,1598
Fiat,Marea,2002,1399,223394,1910
Fiat,Punto,2009,2100,168537,1242
Opel,Vectra,2004,2200,200000,1900
Fiat,Marea,2001,1150,244700,1910
Opel,Agila,2003,2000,148537,998
Renault,Kangoo,2014,4999,147122,1461
Peugeot,208,2014,6699,145712,1199
Renault,Megane,2012,5800,140000,1461
Ford,C Max,2005,2000,208000,1790
Opel,Corsa,2004,1850,131163,973
Fiat,Punto,2007,2300,77000,1200
Opel,Astra,2009,3850,187000,1686
Renault,Clio,2006,1500,166000,1461
Peugeot,406,2003,1300,200000,1998
VW,Polo,2008,2600,170000,1390
Renault,Clio,2016,5799,183000,1461
Peugeot,307,2004,1899,185400,1998
Ford,Focus,2007,2350,230000,1560
Peugeot,407,2007,2490,190000,1560
Ford,Fiesta,2010,4700,84000,1242
Peugeot,307,2004,2150,193000,1998
Opel,Astra,2004,2700,155000,1686
VW,Polo,2004,2099,180000,1896
VW,Touran,2009,5500,175000,1896
Ford,Focus,2004,2100,195000,1753
Renault,Scenic,2007,2490,142000,1870
Renault,Scenic,2004,1999,179800,1461
Citroen,Xsara,2001,1000,250380,1998
Fiat,Croma,2008,3200,195630,1910
Ford,Focus,2004,1850,168900,1753
Renault,Scenic,2004,1950,225450,1870
Opel,Zafira,2008,3990,157000,1910
Opel,Meriva,2004,1850,190000,1686
Opel,Astra,2006,2700,236520,1599
Renault,Scenic,2003,1650,178000,1598
Opel,Astra,2007,3990,138000,1364
Peugeot,206,2006,1950,155000,1360
Peugeot,307,2004,1950,188255,1998
Toyota,Corolla,2004,2850,156850,1998
Opel,Astra,2007,3990,126000,1364
Opel,Corsa,2008,3150,137000,1248
Fiat,Punto,2002,1300,157000,1124
Ford,Fusion,2005,2450,177000,1560
Peugeot,206,2006,2499,153000,1400
Renault,Espace,2008,3650,189000,1995
Opel,Astra,2009,4290,97000,1598
VW,Polo,2003,2350,133000,1390
Fiat,Croma,2007,2600,186350,1910
Renault,Scenic,2002,1650,185888,1598
Peugeot,208,2014,4500,210000,1560
Opel,Astra,2003,1990,206000,1686
Peugeot,106,2003,1550,122044,1100
VW,Polo,2003,1850,172087,1198
Peugeot,206,2003,1799,186287,1598
Renault,Megane,2004,2099,177000,1598
Renault,Espace,2003,1550,200000,1870
VW,Caddy,2006,3460,250000,1870
Renault,Modus,2006,2450,156481,1598
Opel,Corsa,2001,1299,110000,973
Opel,Zafira,2003,1800,174000,1598
Fiat,Fiorino,2009,3550,180000,1280
VW,Passat,2002,2350,181329,1896
Opel,Corsa,2008,2950,178000,1248
Peugeot,307,2004,1950,178000,1998
VW,Fox,2005,2150,169000,1422
Renault,Clio,2005,1600,100000,1200
Ford,Focus,2008,3250,230000,1598
Peugeot,307,2003,1750,177000,1596
Fiat,Grande Punto,2006,1950,220000,1248
Fiat,Doblo,2003,2350,177000,1910
Opel,Meriva,2005,2299,279200,1248
Peugeot,307,2004,1850,180000,1998
Opel,Meriva,2009,3190,149557,1686
Ford,Mondeo,2013,7950,185580,1997
Fiat,Grande Punto,2009,3200,173000,1368
VW,Passat,2002,3300,281000,1900
Opel,Insignia,2011,6400,178000,1998
Renault,Scenic,2008,2990,192825,1870
Citroen,C4,2006,2590,160520,1360
Renault,Clio,2004,1800,185898,1461
Renault,Modus,2005,2350,218000,1598
Renault,Scenic,2004,1699,117000,1870
Renault,Clio,2003,4300,181000,1998
Ford,Kuga,2012,8250,267500,1997
Peugeot,407,2008,3099,179667,1560
Ford,Focus,2002,1300,202000,1600
Opel,Meriva,2008,2990,155325,1248
Peugeot,607,2007,3890,238911,1997
Citroen,C4,2006,3000,166000,1560
Fiat,Punto,2006,1500,169625,1368
Opel,Vectra,2002,1499,260000,1995
Fiat,Bravo,2008,2340,147000,1598
Peugeot,206,2003,1300,200000,1400
Opel,Astra,2005,2850,194901,1686
Opel,Agila,2002,1350,190000,1200
Opel,Astra,2004,2650,241189,1686
Fiat,Punto,2010,2710,160000,1242
Fiat,Punto,2006,1490,188000,1368
Renault,Clio,2016,6250,136850,998
Peugeot,407,2005,2790,198856,1997
VW,Golf 5,2008,4799,195000,1896
Peugeot,206,2004,1550,204000,1600
Opel,Astra,2009,4990,180000,1695
Fiat,Bravo,2011,4999,114500,1598
Renault,Megane,2014,6050,149000,1461
VW,Transporter,2018,7800,82000,1896
VW,Polo,2002,1750,204230,1198
Citroen,C3,2005,2399,177284,1400
Ford,Mondeo,2009,5490,300000,1800
Renault,Kangoo,2009,3490,167000,1598
Renault,Clio,2010,3500,210000,1461
Peugeot,206,2001,1550,152300,1598
Peugeot,407,2007,3700,218988,2000
VW,Passat,2003,2650,260000,1896
VW,Polo,2008,2990,138000,1400
Peugeot,407,2010,4650,213000,1560
VW,Golf 4,2001,1800,250000,1900
VW,Passat,2009,6250,238500,1968
Renault,Kangoo,2012,3599,160148,1461
VW,Passat,2011,8250,214000,1600
Citroen,C4 Grand Picasso,2007,3500,193470,1997
VW,Polo,2007,2850,181000,1198
Renault,Scenic,2001,1450,187000,1900
Citroen,C4,2007,3100,130000,1587
Fiat,Punto,2001,1050,267000,1789
VW,Golf 5,2007,4450,240000,1900
VW,Golf 4,2002,2550,205000,1900
Opel,Astra,2002,1650,201000,1998
Peugeot,307,2003,1950,210000,1997
VW,Golf 4,2002,1650,250000,1990
Peugeot,307,2002,2350,178000,1997
Peugeot,307,2003,2000,194000,1998
Peugeot,407,2007,3650,195000,1997
Opel,Astra,2008,4000,109000,1698
Citroen,C4,2017,9250,154996,1560
VW,Bora,2002,2550,192000,1900
Ford,Focus,2005,2550,187000,1997
Renault,Clio,2009,2790,162073,1200
Renault,Megane,2009,3999,244750,1461
Renault,Grand Scenic,2006,2899,160000,1890
Ford,Mondeo,2004,1500,257000,2000
Citroen,C4,2017,8950,159570,1560
Fiat,Punto,2005,1999,159000,1200
Citroen,Xsara Picasso,2006,2350,216493,1598
VW,Golf 5,2008,3950,166059,1896
Peugeot,807,2005,3850,144770,1997
Honda,Jazz,2010,4950,181245,1198
Opel,Astra,2016,9290,190000,1580
Renault,Megane,2005,2499,160000,1870
Opel,Corsa,2002,1699,160000,1198
Ford,Focus,2001,1650,265657,1596
Renault,Twingo,2001,1250,150000,1200
VW,Polo,2002,1850,210000,1896
Ford,Mondeo,2011,7999,129850,1997
Peugeot,208,2015,6950,129743,1398
VW,Golf 6,2011,7999,176088,1968
Opel,Vectra,1998,1350,247429,1600
Peugeot,308,2014,6690,164000,1560
Renault,Espace,2003,1850,244321,1900
Fiat,Punto,2006,2250,160000,1248
VW,Golf 4,2000,1699,223000,1596
Renault,Vel Satis,2003,1499,230000,1998
Peugeot,107,2007,1950,221321,999
Renault,Megane,2010,4500,179321,1900
VW,Golf 5,2008,4900,172957,1390
Ford,Fiesta,2005,2000,130220,1388
Ford,Fiesta,2010,3700,177700,1399
Fiat,Punto,2003,1499,167000,1242
VW,Touran,2016,10950,166370,1598
Peugeot,307,2001,1500,175045,1998
Ford,S_Max,2015,15999,138057,1997
VW,Golf 7,2016,12390,149814,1968
Opel,Astra,2011,5799,214258,1686
Peugeot,207 CC,2008,2900,192345,1598
VW,Caddy,2016,11999,118000,1968
Toyota,Avensis,2000,1199,233000,1600
Ford,Focus,2002,1590,201260,1753
VW,Polo,2001,1650,225063,1390
VW,Touareg,2013,17999,233768,2967
VW,Golf 5,2006,4100,200000,1996
VW,Passat,2008,3450,291203,1896
VW,Golf 7,2013,9000,194000,1600
Peugeot,407,2004,1900,270000,1560
Fiat,Doblo,2011,5290,171345,1368
Opel,Corsa,2002,1590,248000,1686
VW,Touran,2006,3850,192000,1968
Peugeot,307,2003,1700,300000,1960
Renault,Grand Scenic,2004,2150,203489,1898
Ford,Mondeo,2002,1250,223000,1998
VW,Passat,2001,1999,240000,1900
Renault,Scenic,2012,5700,226054,1461
Citroen,C1,2008,2620,150950,998
Peugeot,307,2004,2350,229000,2000
Ford,Mondeo,2007,4590,251000,1998
Citroen,C2,2004,1800,201500,1100
VW,Golf 6,2009,5650,168000,1390
Citroen,Xsara,2009,2710,100000,1587
Fiat,500L,2013,4490,200000,1248
Peugeot,406,2001,1300,250000,2099
Opel,Astra,2001,1450,197500,1989
Citroen,C2,2004,1850,142579,1587
Citroen,C1,2012,2060,130500,998
Citroen,Xsara Picasso,2005,1350,260000,1600
Fiat,Punto,2002,1070,179856,1900
Peugeot,607,2003,2700,230113,2200
Ford,Focus,2007,2750,193000,1798
Peugeot,308,2008,2950,244320,1560
VW,Passat,2008,5450,232000,1968
Opel,Zafira,2003,2100,167437,1995
Renault,Megane,2008,2650,239000,1870
Ford,Mondeo,2012,5500,147438,1998
Fiat,Punto,2010,1900,183000,1248
VW,Golf 4,2001,1690,132700,1390
Fiat,Panda,2008,4450,170000,1248
Citroen,C5,2006,1860,203000,1997
Citroen,C4,2008,2340,127940,1360
Opel,Astra,2004,2250,129000,1598
Peugeot,5008,2011,7380,135780,1997
Peugeot,5008,2011,7290,113000,1598
Peugeot,5008,2012,7945,90916,1598
Citroen,C3,2004,1580,94000,1360
Peugeot,308,2008,4110,166000,1997
Citroen,C4,2008,1500,196000,1560
Ford,Fiesta,2007,1260,251000,1388
VW,Polo,2008,2900,199000,1390
Peugeot,308,2008,4490,117000,1397
Peugeot,308,2010,3650,139013,1598
VW,Polo,2008,3650,167300,1422
Peugeot,308,2010,5520,107000,1560
Ford,Focus,2006,1220,253000,1997
Ford,Focus,2006,1170,250000,1798
Peugeot,5008,2011,7240,99400,1598
Citroen,Xsara,2005,1780,134000,1560
VW,Polo,2004,1780,165000,1390
VW,Polo,2006,2150,244000,1390
VW,Polo,2004,1680,196400,1422
Citroen,C4,2008,1730,148622,1360
Peugeot,5008,2012,5420,146000,1598
Peugeot,308,2007,4570,84000,1598
Ford,Focus,2004,1680,154000,1560
VW,Fox,2006,1780,248000,1198
VW,Golf 6,2010,7480,73000,1390
Opel,Astra,2006,1810,192600,1796
VW,Golf 5,2006,6070,89900,1598
Renault,Captur,2016,12290,32100,1461
VW,Tiguan,2008,5790,192000,1968
VW,Golf 6,2010,5890,124000,1197
VW,Touran,2009,4670,168363,1968
Renault,Captur,2013,7760,115000,1197
Renault,Clio,2013,3720,88423,1149
VW,Polo,2006,3640,129200,1390
VW,Eos,2007,3460,175000,1598
Renault,Megane,2007,1150,207000,1870
Renault,Captur,2013,7430,92300,898
Renault,Koleos,2013,6950,133000,1995
VW,Eos,2009,5610,131000,1390
VW,Touran,2007,4660,207000,1968
VW,Golf 4,2006,2710,146641,1390
Citroen,C3,2004,1580,94000,1360
Citroen,C4,2007,2330,190935,1997
Toyota,Avensis,2010,7520,103000,1798
Peugeot,307,2005,1780,200000,1560
Toyota,Aygo,2008,1620,200000,998
Toyota,Corolla,2005,2480,182000,1995
Citroen,C1,2009,2150,128000,998
Peugeot,207,2006,3090,174200,1360
Citroen,C1,2015,4990,86000,998
Peugeot,207,2010,2340,104000,1397
Peugeot,206,2005,2800,243000,1587
Citroen,Xsara,2009,2710,100000,1587
Peugeot,107,2011,2760,105000,998
Peugeot,206,2005,1310,255500,1360
Toyota,Auris,2008,4760,75600,1598
Peugeot,107,2007,1400,186000,998
Toyota,RAV4,2007,4330,192000,2231
Citroen,C4,2006,3650,146116,1560
Citroen,C4,2005,4200,114000,1997
Peugeot,206,2002,1550,270000,1400
VW,Passat,2000,1850,250362,1896
Peugeot,308,2016,7300,89000,1560
Renault,Espace,2004,2300,240150,1900
VW,Caddy,2005,4650,231000,1896
VW,Passat,2004,2700,206000,1896
Ford,Focus,2001,1190,240000,1800
Peugeot,207,2007,3200,168200,1400
Renault,Megane,2003,2300,245000,1870
VW,Bora,2001,2500,245465,1900
VW,Golf 4,2006,2250,207000,1898
Renault,Twingo,2001,1150,178432,1200
Honda,CR_V,2015,13790,136000,1597
Fiat,Punto,2003,1000,274000,1900
Opel,Vivaro,2007,4600,196000,1986
Renault,Talisman,2017,15950,152579,1598
Peugeot,206,2005,1599,140000,1124
VW,Golf 4,2002,2100,212710,1390
VW,Golf 2,1991,1150,299999,1600
Citroen,C3,2010,4550,142000,1380
Ford,Focus,2005,2750,172000,1600
Fiat,Croma,2006,2350,217000,1900
Fiat,Grande Punto,2010,3700,153415,1248
Renault,Laguna,2007,2800,274000,1870
Citroen,C4,2006,2100,197983,1560
Opel,Zafira,2003,2150,172000,1796
Peugeot,206,2005,1500,205000,1400
Opel,Meriva,2005,2800,117000,1300
VW,Golf 4,2005,2500,270000,1900
Peugeot,207,2010,3890,147000,1360
VW,Golf 5,2008,3999,161000,1390
Citroen,C4 Picasso,2009,4300,152800,1598
Renault,Clio,2002,1000,178403,1461
Renault,Scenic,2015,8700,137605,1461
Renault,Scenic,2015,7500,160102,1461
Opel,Astra,2008,3390,176000,1598
Fiat,Croma,2005,2100,160000,1910
Opel,Agila,2008,3550,166000,1200
Renault,Grand Scenic,2006,2250,174000,1890
Ford,Fiesta,2008,3500,238500,1398
Renault,Megane,2005,2000,178000,1461
VW,Polo,2011,4550,169000,1200
VW,Passat,2001,2000,181000,1984
Citroen,C5,2002,1650,178000,1998
Peugeot,307,2003,1999,174000,1587
Peugeot,307,2003,1750,178000,1998
VW,Polo,2001,1650,179000,1896
Ford,Focus,2001,1500,176000,1596
Peugeot,406,2002,1500,194000,1998
Ford,Mondeo,2003,1750,167900,1998
Opel,Insignia,2018,18999,139771,1956
VW,Golf 7,2016,11190,156562,1598
VW,Golf 7,2017,15300,31000,1598
Peugeot,2008,2014,8500,72523,1199
VW,Passat,2007,4390,220657,1968
Ford,S_Max,2015,10990,170400,1997
VW,Tiguan,2007,7400,244434,1998
Peugeot,206,2002,1150,200000,1350
VW,Passat,2003,2350,267673,1898
Renault,Clio,2002,1570,211111,1149
Citroen,C5,2010,5200,180000,1600
Opel,Astra,2008,3000,205000,1700
Citroen,C5,2003,2800,221500,1997
VW,Touran,2008,4600,199000,1968
Fiat,Ulysse,2010,4200,220000,2000
Peugeot,607,2003,1999,250000,1987
Citroen,Saxo,2003,1350,131000,1124
Peugeot,207,2006,2550,171452,1598
VW,Golf 5,2006,3100,177034,1898
VW,Polo,2010,4600,202714,1199
Ford,Focus,2006,2490,190231,1800
Ford,Mondeo,2006,2750,236000,1998
Peugeot,307,2002,2200,266789,1997
Fiat,Grande Punto,2006,2180,142507,1242
Opel,Astra,2000,1700,172000,1700
Renault,Kadjar,2016,16290,103206,1598
VW,Golf 4,2001,2350,163250,1390
Renault,Clio,2005,1100,250000,1500
VW,Polo,2005,2450,201000,1198
Renault,Scenic,2008,2850,197285,1461
Renault,Fluence,2015,7150,86000,1600
VW,Golf 6,2009,6700,175000,1968
Opel,Vectra,2005,3000,194141,1900
Renault,Captur,2015,9990,88000,1461
VW,Polo,2001,1900,166564,1399
Citroen,C4 Picasso,2016,9950,155971,1560
Opel,Astra,2001,1750,247123,1700
Renault,Megane,2009,4900,140000,1461
VW,Golf 5,2008,3899,186636,1896
Opel,Corsa,2008,3350,198000,1248
Fiat,Grande Punto,2007,2550,157855,1248
Renault,Clio,2006,2250,170000,1149
VW,Golf 5,2008,4350,222222,1596
VW,Golf 5,2007,4590,178500,1968
Renault,Clio,2016,6250,126580,989
Ford,Galaxy,2002,2150,200000,1900
Renault,Clio,2014,5799,134000,1461
